,i_i_glide_lignum,r_i_docking_score,SMILES
2451,12581,-8.85822,Cc1cc(NC(=O)N[C@@H]2CC3(CCCC3)Oc3ccccc32)n(C)n1
2452,2649,-8.85783,CS(=O)(=O)NC[C@@H]1CCCCN1C(=O)NCCc1ccc(Cl)cc1
2453,13812,-8.8573,C[C@@H]1CCCN(C(=O)[C@H](Cc2cn(-c3cncc(C(=O)[O-])c3)nn2)C2CC2)C1
2454,10131,-8.85667,NC(=O)C1CCN(c2nnc(-c3cccc(Br)c3)n2Cc2ccccc2)CC1
2455,12098,-8.85656,CC(C)Oc1cccc(CC(=O)N[C@@H]2CCCc3cn(C(C)C)nc32)c1
2456,1720,-8.8554,O=C(Nc1cccc(F)c1)N[C@H]1CCCN(c2ccccc2)C1=O
2457,17830,-8.85515,COc1ccc(C(=O)N2C[C@@H]3CCC[C@]3([NH3+])C2)c2c1C[NH2+]CC2
2458,8738,-8.8541,CC(C)(C)[C@H](NC(=O)c1cccc(=O)[nH]1)c1ccccc1
2459,3933,-8.8536,O=C(N[C@@H](Cc1ccccn1)c1ccccc1)N1CCCCC1
2460,253,-8.85359,Cc1ccc(F)c(CNc2cnc3[nH]nc(C)c3c2)c1
2461,2064,-8.85301,C[C@@H]1CC[C@H](c2ccccc2)N(C(=O)c2cccc(-n3cncn3)n2)C1
2462,565,-8.85263,O=C(Nc1nc(-c2ccccc2)co1)c1ccc(F)cc1F
2463,11681,-8.85256,C[C@@H]1CN(C(=O)N[C@H](C)c2cncc(F)c2)C[C@@H]1N1CCOCC1
2464,8824,-8.85244,O=C(CC1CC(F)(F)C1)N1CCC(n2cnc3ccccc3c2=O)CC1
2465,19290,-8.85226,NC(=O)c1ccc(NC(=O)N2CCc3ccccc3C2)cc1
2466,16278,-8.8522,O=C(NS(=O)(=O)Cc1cccc2cccnc12)C1CC1
2467,16735,-8.85184,CCCc1cc(C(=O)NC[C@@H](O)c2cccc(Br)c2)[nH]n1
2468,15241,-8.85115,COc1ccccc1CCC(=O)Nc1cnc(-c2cccc(O)c2)nc1
2469,14207,-8.85069,CNC(=O)C1(c2nc(-c3ccc(NC(C)(C)C)cn3)no2)CCC1
2470,19161,-8.85057,O=C([C@@H]1COc2ccccc2C1)N1CC[C@@](C(=O)[O-])(C(F)(F)F)C1
2471,3639,-8.84947,Cc1noc2ncnc(N[C@H](CO)c3ccccc3OC(F)(F)F)c12
2472,9633,-8.8493,COc1ccc(Cl)cc1CC(=O)Nc1cncc2ccccc12
2473,8244,-8.84928,Cc1ccc(C(C)(C)C(=O)N2CCC(c3nc(N(C)C)n[nH]3)CC2)cc1
2474,11431,-8.84901,O=C(Cc1ccccc1)N1CCC[C@@H](c2nc(-c3cnccn3)no2)C1
2475,158,-8.84882,COc1ccc(S(=O)(=O)NC2(c3noc(C)n3)CCCCC2)cc1Br
2476,13405,-8.84837,Cn1cnnc1C1CCN(C(=O)C2(c3cccc(Br)c3)CCCC2)CC1
2477,13996,-8.84827,O=C1C[C@@H](C(=O)N2CC[C@H](Cc3ccc(F)cc3)C2)CCN1
2478,15473,-8.84733,Cc1nn(-c2ccc(F)cc2)cc1CNC(=O)N[C@@H]1CC[N@@H+]2CCCC[C@@H]12
2479,10756,-8.8462,CNS(=O)(=O)c1cccc([C@H](C)NC(=O)c2c[nH]nc2-c2ccccc2F)c1
2480,11195,-8.84605,O=C(c1ccoc1)N1CCOc2ccccc2[C@H]1CO
2481,1366,-8.84597,COc1ccc(OCCCn2nc(C3CC3)cc(C(F)(F)F)c2=O)cc1
2482,17613,-8.8458,Cc1ncc(C(=O)[O-])cc1C(=O)NCc1ccc(C(C)C)cc1
2483,11264,-8.84566,O=C(CS(=O)(=O)C1CCCC1)N1CCCN(C(=O)c2ccccc2)CC1
2484,12793,-8.84558,COCCn1cc(CNC(=O)[C@H]2Cc3ccccc3N2C(C)=O)cn1
2485,1128,-8.84538,O=C(NCCc1cccc(F)c1F)c1cc(=O)[nH]c2c1CCCC2
2486,3378,-8.84533,O=C(NC1CC1)c1ccc(C(=O)N2CCCN(c3cccnn3)CC2)cc1
2487,19719,-8.84515,C[NH+]1CCC(C(=O)N2CCC[C@H](c3nc4ccc(F)cc4o3)C2)CC1
2488,9981,-8.84486,CN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(Oc5ccncc5)cc4)ccc1c23
2489,8463,-8.84456,Cc1ccccc1C1(C(=O)NC2CCN(C(=O)c3ccncc3)CC2)CC1
2490,19644,-8.84445,O=C(N[C@H]1C[C@H]1c1ccsc1)N1CCC(OC2CCC2)CC1
2491,15615,-8.84411,Cc1c(NC(=O)N2C[C@@H](CO)O[C@@H](C)C2)nnn1Cc1cccc(F)c1
2492,16300,-8.84376,C[C@H]1Cc2ccccc2N1S(=O)(=O)c1ccc(F)c(C(=O)Nc2ccc3c(c2)CCC(=O)N3)c1
2493,12853,-8.84373,O=C(NCc1cc2ccccc2[nH]1)c1cc[nH]c(=O)c1
2494,7115,-8.84355,O=C1CCc2cc(S(=O)(=O)Nc3ccccc3)c(F)cc2N1
2495,16258,-8.84332,OCCn1cc(Nc2ccnc(-c3ccccc3)n2)cn1
2496,17168,-8.8432,C[C@@H](NC(=O)N1CCOCC1)c1nc(-c2ccccc2)cs1
2497,8956,-8.84297,COc1ccc([C@@H]2CCCN2C(=O)c2cnc3n2CCCC3)c(OC)c1
2498,19707,-8.84256,COc1cc(CNC(=O)N[C@@H]2c3ccccc3C[C@H]2O)ccn1
2499,3091,-8.84235,NC(=O)[C@H](O)CNC(=O)c1cc(-c2ccco2)on1
2500,18628,-8.84225,CS(=O)(=O)c1ccc(NCc2ccc(C(N)=O)cc2)cc1
2501,9819,-8.84191,C[C@H]1OCC[C@H]1NC(=O)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)C1
2502,16454,-8.84189,C[NH+](C)[C@H]1CC[C@H]2[C@@H](C1)OCCN2S(=O)(=O)CCc1ccc(F)cc1
2503,6032,-8.84138,CC(C)n1cnnc1C1CCN(c2ccnc(-c3ccccc3)n2)CC1
2504,14690,-8.84133,O=C(N[C@H]1CCCN(c2ccccc2F)C1)C1CCOCC1
2505,9490,-8.8412,CC1(C)C(=O)NCCN1C(=O)[C@@H]1CCCN(C(=O)CCOc2ccccc2)C1
2506,13892,-8.84024,CS(=O)(=O)[C@H]1CCN(C(=O)c2cc(-c3ccccc3)on2)C1
2507,8467,-8.83977,Cc1noc(CNC(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)n1
2508,3428,-8.83959,O=C(N[C@H](c1ccccc1)c1nnn[nH]1)c1ccn(-c2ccc(Cl)cc2Cl)n1
2509,6313,-8.8393,CCn1nc(C2CC2)cc1C(=O)N1CC(=O)Nc2ccccc21
2510,15977,-8.83889,COc1ccc(CNC(=O)N2CC3(C2)[C@H](C(N)=O)CCS3(=O)=O)cc1
2511,9914,-8.83861,C[C@@H]1CN(C(=O)c2cccn(C3CC3)c2=O)c2ccccc21
2512,16126,-8.83836,Cc1ccc(F)cc1C(=O)NCc1ccc(-n2ccnc2)c(F)c1
2513,14098,-8.83814,O=C(NCCc1cn2ccccc2n1)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
2514,20105,-8.83809,O=C(CC(=O)N1CCO[C@@H](c2cccs2)C1)NCC(F)(F)F
2515,5473,-8.83778,Cn1cc(-c2ccc(C(=O)N3CCC(c4ccnn4C)CC3)o2)cn1
2516,9329,-8.83766,Nc1cccnc1C(=O)N1CC[C@@H](c2nccc(C(F)(F)F)n2)C1
2517,11321,-8.83731,CC(C)n1cnc(C(=O)N[C@H]2CCN(C(=O)CCc3ccccc3)C2)c1
2518,81,-8.83694,O=C([C@@H]1CC(=O)N(c2ccccc2)C1)N1CCN(C2CC2)C(=O)C1
2519,15221,-8.8366,COc1ccccc1C[C@H]1CCCN1C(=O)NCCc1cccnc1
2520,1442,-8.83635,O=C1NCCCC[C@@H]1Nc1ccnc(-c2ccccc2)n1
2521,879,-8.83541,O=C(Nc1cccc2c1OCCO2)N[C@H]1[C@@H]2C[NH2+]C[C@@H]21
2522,16629,-8.83527,Cc1nccc(CNC(=O)N2CCCCC[C@H]2c2ccncc2)n1
2523,8348,-8.8349,O=C(c1cc2cc(F)ccc2[nH]1)N1CCC[C@H](Cn2ccnn2)C1
2524,2104,-8.83465,N#Cc1cnc(C(=O)N2CCC[C@@H](c3ccc(F)cc3)CC2)c(Cl)c1
2525,5977,-8.83454,O=c1c(Cl)c(Cl)cnn1-c1ccc(S(=O)(=O)N[C@H]2CC[C@H](CO)CC2)cc1
2526,1588,-8.83427,Cn1ncc(NC(=O)N2CC(c3ccc(Cl)cc3)C2)c1C(F)F
2527,12048,-8.834,O=C(Cn1cnnn1)N1CCc2ccccc2[C@H]1Cc1ccccc1
2528,9674,-8.83395,Cc1ccnc(-c2nc3scc(-c4ccccc4Cl)c3c(=O)[nH]2)c1
2529,20359,-8.83359,O=C(CCc1ccc2c(c1)OCCO2)NCC(=O)N1CCCCC1
2530,3685,-8.8334,O=C1C[C@@H](CC(=O)N(Cc2ccccn2)C2CC2)c2ccccc2N1
2531,708,-8.83291,COCCN1C(=O)N[C@H]2CN(C(=O)c3cccc(C#N)c3)CC[C@@H]21
2532,1400,-8.83259,CC[NH+]1CCN(C(=O)Cc2cccc(N3CCCC3=O)c2)CC1
2533,8419,-8.83197,CN(C)C(=O)N1CCN(C(=O)Cc2n[nH]c3ccccc23)C(C)(C)C1
2534,14068,-8.83167,C[C@@H](NC(=O)c1cccc(CC#N)c1)c1ccccc1NS(C)(=O)=O
2535,8155,-8.83071,C[C@H]1OC2(CCN(C(=O)c3ccccc3)CC2)NC1=O
2536,14318,-8.82995,CC(C)n1nccc1C(=O)N[C@H]1CCC(=O)N[C@H]1c1ccccc1
2537,14976,-8.82959,Cc1c(C(=O)N[C@@H]2C[C@@H]2c2cccc(F)c2)nnn1Cc1ccc(F)cc1
2538,15614,-8.82915,Cc1c(C(=O)NCc2ccc(-n3ccnc3)nc2)cnn1Cc1ccccc1
2539,1590,-8.82913,COc1ccc([C@@H](NC(=O)c2cc(C(=O)[O-])ccn2)C2CC2)cc1
2540,8157,-8.82869,C[C@@]1(C(=O)N2CCc3cc(F)c(C(=O)[O-])cc3C2)CCCOC1
2541,688,-8.82854,C[C@@H](NC(=O)c1ccoc1)C(=O)N1CCN(CC(F)(F)F)CC1
2542,18578,-8.828,O=C(N[C@@H]1C=C[C@@H](CO)C1)c1cccc2cnccc12
2543,16130,-8.82791,CNS(=O)(=O)c1cc(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2)c(C)o1
2544,2004,-8.82731,O=C(COc1ccccc1F)N1CCCCC[C@@H]1c1ncon1
2545,5438,-8.82718,CCc1nn(C)cc1NC(=O)N1CCC(c2ccccc2C)CC1
2546,11392,-8.8267,O=C(Nc1ccc2[nH]c(-c3cccc(F)c3)nc2c1)C1CCN(c2ccc3nncn3n2)CC1
2547,7119,-8.82663,COCC1(O)CCN(C(=O)c2sc(C)nc2CC(C)C)CC1
2548,4398,-8.8263,Cc1nc(-c2cc3c(s2)CCN(C(=O)[C@@H]2CCc4cnn(C)c4C2)C3)cs1
2549,16320,-8.826,COC(=O)[C@H]1C[C@H](O)CN1C(=O)C1CC[NH+](C2CC2)CC1
2550,7874,-8.8253,CN1CCN(C(=O)c2cccc(OC[C@@H]3CCCO3)c2)CC1=O
2551,14876,-8.82497,C=CCNC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccccc3)nc12
2552,7217,-8.82495,COc1ccccc1N1CC[C@@H](CNC(=O)c2cc3c([nH]2)CCCC3)C1
2553,4679,-8.82476,O=C(Cc1cnn(-c2ccccc2)n1)N1CCOC[C@H]1CCO
2554,19131,-8.82452,C[C@@]1(O)CCCN(C(=O)c2ccc3c(c2)CCO3)C1
2555,10321,-8.8242,O=C(CCc1nc(-c2ccco2)no1)N1CCC(CCN2CCOCC2)CC1
2556,15646,-8.8238,NC(=O)[C@@H]1CCC[N@H+]1C1CCN(C(=O)c2cc3ccsc3[nH]2)CC1
2557,8312,-8.82375,O=C(NCC1(O)CCOCC1)C1(c2ccc(Cl)cc2)CC1
2558,7197,-8.82375,CCC1(CC)NC(=O)N(CC(=O)N[C@@H]2CCCc3ccc(F)cc32)C1=O
2559,8991,-8.82362,COc1cccc([C@@H]2CN(C(=O)[C@@H]3CCCC(=O)N3)CCO2)c1
2560,12364,-8.82317,O=C(Cc1cccnc1)N[C@H](CO)c1ccccc1
2561,7151,-8.82316,Cc1noc([C@@H](NC(=O)[C@H](C)c2c(F)cccc2F)C(C)C)n1
2562,20459,-8.82293,CCc1nc(C)cc(N2CC[C@@]3(NC(=O)CN4CCCCCC4=O)CCC[C@H]23)n1
2563,14249,-8.82282,O=C([O-])c1ccc(NC(=O)[C@H]2C[C@@H]2c2ccc3c(c2)OCCO3)cc1
2564,4106,-8.82221,CCc1ccc(CCNC(=O)[C@H]2CCCc3nnn(C)c32)cc1
2565,9920,-8.82207,CCC(C#N)(CC)c1nc(Cc2cccc(S(N)(=O)=O)c2)no1
2566,15594,-8.82205,O=C1CC[C@H](C(=O)NCC2(c3ccc(Cl)cc3)CCCCC2)N1
2567,8095,-8.82199,CCN1C(=O)CCc2cc(NS(=O)(=O)CCOC(C)C)ccc21
2568,10620,-8.82186,CC1(C)Cc2nc(Cn3cc(C4(O)CCOCC4)nn3)sc2C(C)(C)C1
2569,972,-8.82175,CC(=O)N1CCC(CNC(=O)CCc2cccc3c2OCO3)CC1
2570,19990,-8.82154,CC(=O)Nc1cccc2c1CCCN2C(=O)Cc1cccc(F)c1
2571,17840,-8.82111,Cc1noc([C@H]2CCCN(C(=O)NCC[N@@H+]3CCc4ccccc4C3)C2)n1
2572,6806,-8.82086,COc1nn(C)cc1C(=O)N1CCC(C(=O)N2CCC[C@@H](C)C2)CC1
2573,16659,-8.82053,O=C(Nc1ccc(F)c(NC(=O)C2CCCCC2)c1)C1CCN(c2ccc3nnnn3n2)CC1
2574,5383,-8.81974,O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccc(F)c12
2575,17597,-8.81962,Cc1nc([C@@H]2CCN(C(=O)c3ccccc3C)C2)n[nH]1
2576,11775,-8.81891,Cc1[nH]ncc1C(=O)Nc1cccc(-c2cnco2)c1
2577,2254,-8.81838,Cc1ccc(CNc2nc3ccc(F)cc3n2C)nc1C
2578,14977,-8.81837,Cc1c(C(=O)N[C@H]2C[C@@H]2c2cccc(F)c2)nnn1Cc1ccc(F)cc1
2579,17471,-8.81813,Cc1cccc(C2(C(=O)N3CCC[C@H](S(C)(=O)=O)C3)CCCC2)c1
2580,10398,-8.81761,CCn1nc(C(C)C)cc1C(=O)N1CCc2ccc(O)cc2C1
2581,12854,-8.81726,Cc1n[nH]c(C)c1CC(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1
2582,17951,-8.81707,Cc1cc(Cc2nc(-c3cc(Cl)c4c(c3)OCCCO4)no2)no1
2583,19348,-8.81672,Cc1n[nH]c(C)c1CC(=O)N1CCC(c2ccccc2F)CC1
2584,19673,-8.81606,Cn1nc(O)c2c1CN(C(=O)COc1cc(F)cc(F)c1)CC2
2585,4084,-8.81547,O=C(c1cc(F)cc(Br)c1F)N1C[C@H](O)C[C@H](O)C1
2586,960,-8.81536,Cn1cc(C2CCN(C(=O)COc3ccccc3Cl)CC2)cn1
2587,10272,-8.8145,O=C(Nc1cccc(OCc2cn3ccccc3n2)c1)C1CCCC1
2588,14295,-8.814,NC(=O)c1cccc(NC(=O)[C@H]2COc3ccccc32)c1
2589,7504,-8.81361,CC[C@@H](NC(=O)N1C[C@H]2COC[C@@H](C1)O2)c1ccc(C(C)C)cc1
2590,4212,-8.81322,C[C@@H]1CCCC[C@H]1CC(=O)N1CCC[C@H](Cc2nnn[nH]2)C1
2591,4709,-8.81266,Cc1noc(C)c1[C@@H](C)C(=O)N[C@H](C(=O)[O-])c1ccc(Cl)c(F)c1
2592,18121,-8.81241,C[C@H](Cn1ncc2ccccc2c1=O)NC(=O)N[C@H]1C[C@H]2CC[C@@H]1C2
2593,5731,-8.81228,O=C(CCC1CCCCC1)N1CCN(C(=O)[C@@H]2CCS(=O)(=O)C2)CC1
2594,6464,-8.81196,O=C(c1coc(C2CCOCC2)n1)N1CCCc2ccc(F)cc21
2595,6543,-8.81164,Cn1cc(C(=O)N2CCCC[C@H]2Cc2ccccc2Br)ccc1=O
2596,1469,-8.81164,FC(F)(F)c1nc(N2CCO[C@]3(CCCOC3)C2)c2nc[nH]c2n1
2597,1933,-8.81056,O=c1c(Br)c(NCCc2ccccn2)cnn1-c1ccccn1
2598,5985,-8.81039,Cc1ccc(-c2ocnc2C(=O)Nc2cc(C)nc(C)c2)cc1
2599,3985,-8.80995,O=C(Cc1ccc2[nH]ncc2c1)N1C[C@@H]2CN(c3ccccc3)C[C@@H]2C1
2600,11898,-8.80991,C[C@]1(C(=O)N2CCN(c3ccccc3F)CC2)CC[NH2+]C1
2601,7025,-8.8099,CC(C)(C(=O)NC1CCOCC1)c1ccc2c(c1)OCCO2
2602,13640,-8.80949,CN(C(=O)Cn1nnc2c1CCCC2)[C@@H]1CCCc2ccccc21
2603,5896,-8.80917,Cn1cc(NC(=O)N2CCOC3(CCCC3)C2)c(-c2ccccc2)n1
2604,9112,-8.80905,CN(CC1CCN(C(=O)Nc2ccccc2)CC1)C(=O)CCN1CCCC1=O
2605,10389,-8.80859,CN(C)C(=O)c1ccc(C(=O)N2CCC(c3nc(=[NH2+])n(C)[nH]3)CC2)cc1
2606,11244,-8.8084,O=C([O-])c1ccc(CNS(=O)(=O)c2ccc3c(c2)OCCO3)cc1
2607,7845,-8.80817,CC[C@@H](NC(=O)Cc1cccc(C(=O)[O-])c1)c1c(C)nn(C)c1C
2608,4096,-8.80789,Cn1cnc(CNC(=O)N2CCC[C@H]2COc2ccc(F)cc2)n1
2609,19269,-8.80772,Cc1ccc([C@@H]2CCN(c3nnc([C@@H](C)NS(C)(=O)=O)n3C)C2)cc1
2610,1798,-8.80729,COc1ccc(C2(CNc3ncnc4[nH]ncc34)CCOCC2)cc1
2611,14314,-8.80709,O=C(NCC[NH+]1CCC(O)CC1)[C@H]1CCC[C@H]2CCCC[C@H]21
2612,20464,-8.80709,Cc1n[nH]c(NC(=O)c2ccc(CN3CCCC3=O)cc2)c1C
2613,1349,-8.807,CSc1cc2c(cc1NC(=O)N1CC[C@H](C3CCOCC3)C1)OCCO2
2614,563,-8.80631,CC(C)C(=O)N1CCN(C(=O)Nc2ccccc2C(F)(F)F)CC1
2615,12049,-8.80596,NC(=O)[C@@H]1CN(C(=O)NCCC(=O)N2CCCCCC2)CCO1
2616,4791,-8.80593,Cc1cc(C)c2ccnc(N3C[C@@H](CC(N)=O)[C@H](O)C3)c2c1C
2617,8178,-8.80579,O=C([C@@H]1COc2ccccc21)N1CC[C@](C(=O)[O-])(C(F)(F)F)C1
2618,17011,-8.80405,O=C(c1ccc(OC(F)F)nc1)N1CCC[C@@H]1c1ccncc1
2619,8935,-8.80349,O=C(N[C@H]1CCN(c2cccc(Cl)c2)C1=O)c1ccc2[nH]c(=O)[nH]c2n1
2620,10065,-8.80331,Cn1nc(-c2ccc(F)cc2F)cc1NC(=O)N1CCCC2(CCOCC2)C1
2621,6428,-8.80327,C[C@H](NC(=O)C1(c2ccc(F)cc2F)CCCC1)c1nc[nH]n1
2622,9072,-8.80272,Cc1ccc(F)c(OCC(=O)N2CCO[C@@H]3CCCC[C@H]32)c1
2623,14962,-8.80271,COc1cccc(C(=O)NCC(=O)N[C@H]2CCC(=O)N[C@@H]2[C@@H]2CCCO2)c1
2624,17048,-8.80238,O=C(C[C@@H]1CCCO1)NCCc1c[nH]c2ncccc12
2625,11137,-8.80112,O=C(Nc1cnn(C[C@H]2CCCO2)c1)c1ccc2[nH]ccc2c1
2626,11256,-8.80081,CCN1CCN(C2CCN(C(=O)Nc3ccc(C)c4cn[nH]c34)CC2)C1=O
2627,18553,-8.80015,CN1C(=O)c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2C1=O
2628,20106,-8.79931,CC1(C)CCCN(C(=O)NCCC2(O)CCOCC2)CC1
2629,14842,-8.79923,C[C@@H](c1nnnn1C1CCCCC1)N1CCO[C@H](c2ccccc2)C1
2630,17473,-8.79867,C[C@H](NS(=O)(=O)c1cc2c3c(c1)CC(=O)N3CCC2)c1nnc2ccccn12
2631,11308,-8.79858,CCC1(CO)CCN(C(=O)Nc2cccc(OC)c2)CC1
2632,16850,-8.79834,C[C@@H](Cn1ncc2ccccc21)C(=O)Nc1ccc(F)cc1
2633,2998,-8.7981,O=C(C1CCC(F)(F)CC1)N1CC[C@@](C(=O)[O-])(c2ccccc2)C1
2634,11061,-8.79803,O=C(NCCc1c[nH]c2ccc(Cl)cc12)C(F)(F)c1cccnc1
2635,19743,-8.79783,Cc1ccc(-c2nc(CCNC(=O)c3ccc(=O)n(C)c3)co2)cc1
2636,3681,-8.79755,CC(C)c1ccccc1C(=O)N[C@@H]1CCO[C@]2(C1)C[C@@H](C(=O)[O-])C2
2637,10029,-8.79754,Cc1cc(C)n(-c2ccccc2NC(=O)CC[C@@H]2CC[NH2+]C2)n1
2638,13784,-8.79714,COC(=O)[C@@H]1CCc2nnc([C@@H]3OCC[C@H]3c3ccccc3)n2C1
2639,18744,-8.79707,C[C@@H]1CN(C(=O)[C@@](C)(O)c2ccccc2C(F)(F)F)CC[N@H+]1C[C@@H](C)O
2640,2529,-8.7955,COc1ccc(C(=O)NC2(c3ccccc3F)COC2)cc1OC
2641,16167,-8.79513,Cc1ccc2c(c1)nc(CNC(=O)NCC1CCCC1)n2C
2642,12397,-8.79507,CC(C)(C)[C@H](NC(=O)c1ccnc(-n2cncn2)c1)c1ccccc1
2643,19018,-8.79395,O=C(Nc1ccccc1Cc1ccccc1)C1CC[NH2+]CC1
2644,3695,-8.79369,CNc1ccc(-c2nc(N3CCOCC3)cc3ccccc23)cn1
2645,636,-8.79364,O=C([O-])C[C@H](NC(=O)c1ccc2c(c1)CCC(=O)N2)c1cccs1
2646,1864,-8.79348,CCOC(=O)[C@H]1CCCN(C(=O)CCn2cnc3ccccc3c2=O)C1
2647,15194,-8.793,CC1(NC(=O)c2cnc(-c3ccccc3)s2)CCOCC1
2648,6859,-8.79277,COCC(=O)N1CCN(C(=O)NCc2ccc(-n3ccnc3)c(F)c2)CC1
2649,4996,-8.79274,FC(F)(F)c1ccnc(NC[C@H]2CC[C@@H](c3ncn[nH]3)O2)n1
2650,5156,-8.79229,C[C@@H](NC(=O)N1CCc2nccnc2C1)c1cccc(Cl)c1
2651,9411,-8.79227,CN(C)c1cc(CNC(=O)c2ccc3c(c2)[nH]c(=O)n3C2CCCC2)ccn1
2652,19393,-8.79144,O=C(Nc1ccc2c(c1)C(=O)NCC2)N[C@@H]1C[C@H]2C[C@@H]1[C@@H]1CCC[C@@H]21
2653,3564,-8.79065,Cc1cc(NC(=O)[C@@H]2CCC(C)(C)O2)n(-c2ccc(Cl)cc2)n1
2654,16678,-8.78979,Cc1noc(C2CCN(C(=O)C3CCN(C(=O)N4CCCC4)CC3)CC2)n1
2655,18440,-8.78965,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCc2nc[nH]c2C12CCOCC2
2656,20311,-8.78957,CS(=O)(=O)[C@@H]1CCCN(C(=O)Cc2ccc(O)cc2)CC1
2657,776,-8.78956,CCc1ccc(CC(=O)N2CCC(c3nccc(C)n3)CC2)cc1
2658,12907,-8.78926,N#Cc1ccc(F)c(CSc2nc(=O)cc([O-])n2C2CCCC2)c1
2659,16506,-8.78892,Cc1sc2nc(-c3nccs3)[nH]c(=O)c2c1-c1ccc(F)cc1
2660,1083,-8.78863,CC(=O)NCc1ccc(S(=O)(=O)Nc2ccccc2)cc1
2661,19727,-8.78863,C[C@H]1CN(C(=O)CNC(=O)c2ccc(F)cc2F)CC(=O)N1C
2662,771,-8.78853,C[C@H](Cc1noc(-c2cnc3n2CCCC3)n1)c1ccccc1
2663,16232,-8.78809,Cc1ccccc1[C@H]1C[C@@H](N(C(=O)c2cnc3n(c2=O)CCS3)C2CC2)C1
2664,7789,-8.78788,O=C(NOCc1cccnc1)[C@@H]1CCS(=O)(=O)c2ccccc21
2665,7906,-8.78765,O=C(NC1CC1)[C@@H]1CCCN(C(=O)c2cccnc2OCC(F)F)C1
2666,8658,-8.78701,COC(=O)c1cccc(C#Cc2cccc(NC(=O)N3CCn4nnc(CO)c4C3)c2)c1
2667,14149,-8.78619,CC(=O)N1C[C@H](C(=O)N2c3ccccc3CC[C@@H]2C(=O)Nc2ccccc2)Oc2ccccc21
2668,3978,-8.78602,CC(C)[C@H](Oc1ccc(Br)cc1)c1noc(CN2CCCC2=O)n1
2669,9030,-8.78539,O=C(N[C@H](c1ccccc1)C1CCCC1)N1CCS(=O)(=O)CC1
2670,1523,-8.78492,Cc1ccc(CNC(=O)c2coc3c2C(=O)NCC(C)(C)C3)cc1F
2671,2128,-8.78486,O=C(c1ccc(OC(F)(F)F)cc1)N1CCOc2ncccc2C1
2672,5666,-8.78468,Cc1oc(-c2ccccc2)nc1CCNC(=O)c1cccc(C#N)c1
2673,7139,-8.7845,CNS(=O)(=O)C1CCN(C(=O)c2ccc3c(c2)CCC=C3)CC1
2674,4259,-8.78421,CCNC(=O)c1ccc(C)c(NC(=O)c2cccc(F)c2F)c1
2675,998,-8.78396,CC1=[NH+]O[C@@H](C(=O)N[C@@H]2CCCc3cc(F)ccc32)C1
2676,17267,-8.78388,O=C1NCCN(C(=O)c2nc3cccnc3s2)[C@@H]1c1cccc(Br)c1
2677,1757,-8.78375,Cn1cc2c(n1)[C@H](O)CC1(CCN(C(=O)c3ccc(-c4cnco4)cc3)CC1)O2
2678,10787,-8.78369,O=C([O-])c1ccc(CCNC(=O)[C@@H]2Cc3ccccc32)cc1
2679,5828,-8.78365,O=C(Cn1cnc2scc(-c3ccc(Br)cc3)c2c1=O)N1CCCC1
2680,20499,-8.7836,O=C(c1ccc(Cn2ccnn2)o1)N1CCC2(CCCC2)CC1
2681,15360,-8.78283,COc1ccc(CNC(=O)N2CC[C@@H](O)CC(C)(C)C2)nc1
2682,3785,-8.78266,COc1cccc([C@@H](O)C(=O)N2CCc3cn[nH]c3C2)c1
2683,7888,-8.78244,CC[C@H]1CN(C(=O)c2cc(Cc3ccccc3)n[nH]2)CCO1
2684,6562,-8.78204,C[C@@H](c1ccc(F)c(F)c1)N(C)C(=O)c1cn(Cc2cccc(F)c2)nn1
2685,124,-8.78194,COc1ccccc1C1(C(=O)NCc2nccn2-c2ccccc2)CC1
2686,7035,-8.78166,Cc1c(CNC(=O)[C@@H]2CCN(C)C(=O)C2)oc2ccc(F)cc12
2687,6394,-8.78151,CCc1cc2c(NCc3ccc(-n4cncn4)cc3)ncnc2s1
2688,18259,-8.78131,CCc1ccc2occ(C(=O)N[C@@H]3CCCN(c4cc(N5CCOCC5)ncn4)C3)c2c1
2689,3468,-8.7812,Cc1ccc(-c2noc([C@@H](C)n3ccc(C(F)(F)F)n3)n2)c(=O)n1C
2690,10301,-8.78112,CC[C@@H](CNC(=O)[C@H]1CCCC(=O)N1)[N@H+]1CCc2ccccc2C1
2691,2039,-8.78099,C[C@@H](c1ccc(C(F)(F)F)cc1)N(C)C(=O)c1ccc(C#N)n1C
2692,346,-8.78095,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@@H](C)O[C@@H]3C)c(=O)[nH]1
2693,10067,-8.78091,CC(C)N1C(=O)CC[C@H]1C(=O)NC1(c2c(F)cccc2F)COC1
2694,17325,-8.78087,CC(=O)N1CC[C@H](C(=O)N2C[C@H](n3cccn3)Cc3ccccc32)C1
